sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag,sun_x,sun_y,sun_z,obs_x,obs_y,obs_z,A_eff_SA,A_eff_chassis,intensity_lab_brdfs,mag_lab_brdfs
-14.5376157,98.61776612,39.44078134,87.09635985,542.1564883,124.9615865,5.926092498,6.101381091,6.534178649,0,0.986399478,-0.164365656,-0.017694565,-0.088525029,0.995916774,22.68,3.64,7.40E-11,6.104359793
-22.14521508,91.07656465,32.47629448,53.88170727,543.3027851,114.8364665,5.831130751,7.077839644,6.432584052,0,0.956725694,-0.290991317,-0.066266063,-0.091808199,0.993569355,22.68,3.64,3.01E-11,7.080818346
-18.41411769,95.89762477,33.28991477,100.3237821,541.8138997,128.123491,5.489844495,4.975348673,6.089178744,0,0.977721316,-0.209907188,0.008238203,-0.109693321,0.993931339,0,3.64,2.09E-10,4.978327375
-13.94161522,263.6221927,82.11778457,71.34252387,541.664944,68.36398839,4.748425489,5.942764732,5.346366126,0,0.967938145,-0.251188668,0.002309397,0.010580125,0.999941362,0,3.64,5.07E-11,6.51453076
-22.41675578,98.67421984,36.80999722,137.0768704,539.7714206,110.5806886,5.584707549,6.782298188,6.179606922,0,0.951184286,-0.308623484,0.059073609,-0.07800622,0.995201155,0,3.64,3.95E-11,6.78527689
-14.89070551,98.02170204,73.29565841,96.25806,542.1339543,91.80609294,5.12818649,6.188357278,5.719418644,0,0.972170301,-0.23427528,-0.000716756,-0.023416726,0.999725534,22.68,3.64,6.83E-11,6.19133598
-13.15837138,51.06847909,28.83143221,88.97394906,540.636702,124.2838975,7.282438524,8.334043376,7.870647406,0,0.991765648,-0.128065995,0.07672622,-0.101453111,0.991877187,0,3.64,9.47E-12,8.337022078
-11.66457555,101.3919015,30.72235461,54.31121435,543.1327475,118.035339,7.434620892,8.611163719,8.022072939,0,0.992682241,-0.120755817,-0.086630824,-0.082903937,0.992784991,22.68,3.64,7.34E-12,8.614142421
-20.40641165,47.02760479,23.78559818,145.8055548,539.758991,74.24606785,6.657093525,7.995076638,7.243240857,0,0.930505857,-0.366277013,0.150320702,0.014400516,0.988532403,0,3.64,7.94E-12,8.528081825
-16.95265348,101.557824,40.65197488,124.5988156,540.0698488,118.5460472,5.698613071,6.393128342,6.282065733,0,0.976766353,-0.214307001,0.03317167,-0.079935651,0.996247927,0,3.64,5.66E-11,6.396107044
-24.07210768,69.28936043,40.23526293,86.86559936,540.5891096,113.6409602,4.716157496,5.451895896,5.299128591,0,0.944014476,-0.329904029,0.02563836,-0.083955882,0.996139591,0,3.64,1.35E-10,5.454874598
-12.90990262,100.6366483,28.51432063,39.03593819,543.5062566,107.4997254,7.358589779,8.751939744,7.940118432,0,0.986842289,-0.161685796,-0.112192538,-0.063927561,0.991628006,22.68,3.64,6.45E-12,8.754918446
-16.41260473,103.0358447,21.88802878,128.8700427,539.4697099,134.0919226,7.100316756,8.099893629,7.681734632,0,0.990229709,-0.139445769,0.068156965,-0.146366337,0.98687969,0,3.64,1.18E-11,8.102872331
-11.69973234,52.42994863,42.20269386,181.3045653,541.4295739,53.73763425,4.793373748,6.131194792,5.361161878,0,0.967516086,-0.25280946,0.065025342,0.050815065,0.996588949,0,3.64,1.54E-11,7.807966457
-22.97947867,264.1030922,30.33231655,330.3486939,541.3349612,97.06108166,6.409258219,7.810925807,6.974073103,0,0.939478796,-0.342607052,0.108642065,-0.053558358,0.992637096,0,3.64,1.53E-11,7.813904509
-15.55324571,254.8164423,39.6390297,47.83075866,542.7700543,33.67878239,4.475300807,5.854749249,5.037978272,0,0.938919352,-0.344137254,0.041806935,0.079467216,0.995960412,0,3.64,1.90E-11,7.583067395
-10.07235628,54.76947125,27.01528663,124.7270759,539.3720754,102.7779772,7.741105879,9.215550531,8.303300864,0,0.991807177,-0.12774398,0.12588358,-0.048715942,0.990848163,0,3.64,4.21E-12,9.218529233
-12.93749311,253.745878,28.32572576,49.74058345,542.9651309,27.13345023,4.868441132,6.304506711,5.422692236,0,0.941292511,-0.337592074,0.054691776,0.117759771,0.991534894,0,3.64,1.07E-11,8.203196471
-26.78848732,326.7439608,25.85073557,324.5296214,541.6930219,127.317547,4.971854284,3.774680014,5.523970547,0,0.947262599,-0.320458373,-0.005132624,-0.140868632,0.990014992,22.68,3.64,6.31E-10,3.777658716
-15.72803109,52.22626597,42.16249926,90.34664765,540.4558212,112.2941641,6.076671811,7.009620496,6.628204659,0,0.978198388,-0.20767261,0.050114905,-0.065535525,0.996590985,0,3.64,3.21E-11,7.012599198
-13.61632794,102.274515,47.10041135,131.9545684,540.1175056,113.7239518,6.043694206,6.733631953,6.593845734,0,0.984476404,-0.175516977,0.034341523,-0.061287174,0.997529219,0,3.64,4.14E-11,6.736610655
-26.02551096,306.5853245,44.10358844,291.4257884,540.8875735,108.5086326,4.417780969,5.08365935,4.960753475,0,0.928957792,-0.370185658,-0.019617968,-0.075030916,0.996988213,22.68,3.64,1.89E-10,5.086638052
-19.06170928,262.133386,38.10895515,236.7227285,541.2417451,118.0466426,5.613330221,6.430983054,6.152575271,0,0.969567618,-0.244823678,-0.039351901,-0.085448811,0.99556513,22.68,3.64,5.47E-11,6.433961756
-11.96643069,105.6714618,36.08740483,140.9413427,539.579028,121.5550902,6.93787349,7.776411637,7.474523512,0,0.991988329,-0.126329548,0.057013606,-0.082303183,0.994975193,0,3.64,1.58E-11,7.779390339
-12.75956383,104.9179819,50.94048659,138.5782325,540.1893659,109.8787909,6.043135797,6.805141779,6.571319438,0,0.985399276,-0.170259412,0.033909728,-0.051680979,0.998087775,0,3.64,3.87E-11,6.808120481
-16.70006066,71.60993,25.22218902,54.71077078,542.9277201,134.9617513,6.566878225,6.9480855,7.089756888,0,0.988366301,-0.152092259,-0.040654819,-0.1384724,0.989531495,22.68,3.64,3.39E-11,6.951064202
-15.50558021,95.60309544,44.61422013,53.15246316,543.0272997,108.5646396,6.061750692,7.030856667,6.584581364,0,0.977243567,-0.212120275,-0.050946801,-0.057134548,0.997065728,22.68,3.64,3.15E-11,7.033835369
-18.9860837,261.0568596,53.02867973,27.52021832,542.6192357,53.27991148,4.735040205,5.833052968,5.255089634,0,0.934005841,-0.357257734,0.047033172,0.033535871,0.998330219,0,3.64,3.51E-11,6.916328852
-25.85763074,85.05680555,34.74897953,89.00890813,540.7107894,119.2778297,4.582358588,3.963415241,5.100378183,0,0.940528167,-0.339715715,0.006906432,-0.104504069,0.994500478,0,3.64,5.30E-10,3.966393943
-26.04305073,90.71948777,21.21616746,27.24847569,544.1222458,102.4281274,7.058268034,8.411534384,7.57517541,0,0.93057914,-0.366090787,-0.143847482,-0.083890834,0.986037641,22.68,3.64,8.82E-12,8.414513086
-11.86619898,255.8723863,62.41705609,7.850402529,542.1674732,69.39993652,5.187272162,6.218999289,5.703750654,0,0.9754341,-0.220291434,0.037679827,0.014848573,0.999179539,0,3.64,3.07E-11,7.059550897
-20.04830499,315.4920377,20.17209844,224.9608448,540.6358362,82.7389254,7.286472694,8.866171455,7.798556538,0,0.940715531,-0.339196534,-0.171845516,-0.009223073,0.985080735,22.68,3.64,5.80E-12,8.869150157
-24.08013551,87.63479626,39.25955484,145.074603,539.9296208,97.02144312,5.774919296,7.015628737,6.279741855,0,0.93222254,-0.361885529,0.074680586,-0.051074315,0.995898702,0,3.64,3.19E-11,7.018607439
-17.83172863,72.23476157,47.0483906,24.22640046,541.1629581,102.1121476,5.773138119,6.824920699,6.276381446,0,0.965456604,-0.260563901,-0.051662151,-0.047963687,0.997512159,22.68,3.64,3.80E-11,6.827899401
-19.87247299,92.49818891,41.55038045,48.15872223,542.7872267,106.1352132,5.826451252,6.879532197,6.327171509,0,0.959442547,-0.281904236,-0.05786066,-0.061526124,0.996426957,22.68,3.64,3.62E-11,6.882510899
-15.59852953,103.5132373,21.44403827,44.70804256,543.3052588,111.4711494,7.832932173,9.132218893,8.333061253,0,0.983129108,-0.182912979,-0.138250332,-0.090006714,0.986298959,22.68,3.64,4.54E-12,9.135197595
-16.10904236,311.179962,63.80586002,311.8761605,541.8972022,100.0832757,5.300131894,5.936933221,5.800135749,0,0.970624253,-0.240600415,0.000459005,-0.038162195,0.999271453,0,3.64,8.62E-11,5.939911923
-12.38381324,74.80831831,40.09989651,34.51670547,542.8707752,115.5781162,6.699854297,7.593005302,7.199369895,0,0.989033641,-0.147690412,-0.05651387,-0.068095142,0.996076922,22.68,3.64,1.87E-11,7.595984004
-20.7908023,316.4578665,63.66958539,70.6098618,541.9383572,60.80430623,4.737696156,5.868467653,5.230641737,0,0.929278031,-0.369381023,0.035243299,0.015228809,0.999262725,0,3.64,5.47E-11,6.432772498
-22.85440432,56.73764064,23.39339214,51.83400742,542.75704,133.5071661,5.671255326,4.496709874,6.161777246,0,0.970132604,-0.242575205,-0.012486667,-0.153279271,0.988104017,22.68,3.64,3.25E-10,4.499688576
-11.50618028,95.57460144,30.97487379,316.0229012,541.4234262,42.09639849,5.025473459,6.353073907,5.513475674,0,0.958079261,-0.28650328,-0.078693696,0.088727155,0.992942493,22.68,3.64,5.89E-11,6.3535801
-15.61787903,268.0358719,62.65645635,123.9171358,541.5436761,53.30469121,4.440141642,5.604601781,4.926520002,0,0.95385744,-0.300259861,-0.023703412,0.032288406,0.999197482,22.68,3.64,1.17E-10,5.605599494
-11.3424891,253.288464,21.00212126,328.9594576,541.6688418,98.97754329,8.107435388,9.569081153,8.59255623,0,0.988175666,-0.153325968,0.160758416,-0.046050842,0.985918887,0,3.64,3.04E-12,9.572059855
-14.81538091,289.197875,31.06812384,301.1930733,540.9841892,132.69055,6.407163371,6.251531855,6.888763869,0,0.989840144,-0.142184702,0.023982717,-0.115691923,0.992995573,0,3.64,6.45E-11,6.254510557
-20.36012132,92.61322626,86.59636833,359.9296074,540.6549461,69.51806931,4.689421057,5.991593679,5.170138657,0,0.937450045,-0.348119827,-0.00464224,0.000209576,0.999989203,22.68,3.64,8.19E-11,5.994547066
-14.06182435,304.2704025,38.33577304,86.5063935,542.3619576,41.21735542,4.729938935,6.013261153,5.206803476,0,0.949538424,-0.313650731,0.05853489,0.072989315,0.995613493,0,3.64,1.60E-11,7.765729463
-22.52888394,316.2318765,26.03932551,239.3871861,541.3629007,91.18531315,6.812534171,8.22443216,7.287556694,0,0.936768695,-0.349949156,-0.134405029,-0.039119119,0.99015402,22.68,3.64,1.05E-11,8.227410862
-11.86355899,295.3925583,20.90326816,109.044102,539.7918926,10.89553649,5.227650124,6.613277991,5.702457669,0,0.930821941,-0.365473001,0.019457723,0.166235726,0.985894051,0,3.64,7.81E-12,8.546656992
-10.20871437,303.2336159,69.65852953,334.5126924,541.9788,97.25024212,5.776993107,6.769721571,6.251746378,0,0.988246667,-0.15286767,0.01493364,-0.024721084,0.99958284,0,3.64,4.00E-11,6.772700273
-16.38189569,48.18516552,26.47201144,101.1962632,539.9827705,113.0162043,7.295694152,8.496167729,7.770320299,0,0.979814911,-0.199906831,0.107645539,-0.085765159,0.990483102,0,3.64,8.16E-12,8.499146431
-10.81694202,305.8637616,41.04522302,62.59375198,542.2330448,62.84280705,5.269186426,6.469898444,5.737644336,0,0.974388919,-0.224869373,0.077213383,0.037325055,0.99631568,0,3.64,1.31E-11,7.984319141
-13.61044592,54.31729044,26.18902874,134.710988,539.395827,92.38915278,7.35747234,8.824148556,7.824097221,0,0.977589657,-0.210519505,0.136109518,-0.027454305,0.990313314,0,3.64,6.03E-12,8.827127258
-13.34063107,253.5175849,31.41061572,50.163565,542.9284838,28.03700136,4.82185016,6.156688579,5.284544159,0,0.942633836,-0.333828475,0.047949337,0.106922488,0.993110489,0,3.64,1.26E-11,8.028911658
-12.5320596,255.0825944,20.84044994,317.3804261,541.3411096,110.2986426,8.25220118,9.551691308,8.711611477,0,0.990487715,-0.137601183,0.146704528,-0.082124576,0.985765355,0,3.64,3.09E-12,9.55467001
-13.3631628,258.3985544,67.82434004,53.16176937,541.9132635,56.89303185,4.484653408,5.61646033,4.937164347,0,0.965899539,-0.25891713,0.013620254,0.028641132,0.999496961,0,3.64,3.84E-11,6.818593022
-14.82486269,95.61252474,30.34470612,28.56936098,543.6354989,101.3110302,7.095661056,8.406195757,7.544212605,0,0.978096136,-0.208153667,-0.110583736,-0.050356984,0.992590254,22.68,3.64,8.86E-12,8.409174459
-30.83378371,22.56925362,21.37355906,28.66967092,543.1770812,127.4650785,5.153348928,3.933074162,5.598575934,0,0.931276519,-0.364313113,0.016202348,-0.16456047,0.986233915,0,3.64,5.46E-10,3.936052864
-19.37667321,47.39210547,49.47221906,3.870414602,541.3082754,101.0882617,5.574330374,6.494308966,6.016598189,0,0.958061264,-0.286563455,-0.044121321,-0.04782674,0.99788071,22.68,3.64,5.16E-11,6.497287668
-12.54967063,97.81520871,54.37612212,317.7844122,540.8755427,52.24036971,4.547560864,5.73454542,4.984594167,0,0.966130764,-0.258052992,-0.035652879,0.04179292,0.998489972,22.68,3.64,1.04E-10,5.735282094
-16.15016682,308.1244207,38.50692959,49.72849566,542.4577735,71.0722769,5.97341892,7.032536522,6.409480292,0,0.955519027,-0.294929464,0.091640469,0.016214986,0.995660132,0,3.64,1.61E-11,7.763325628
-22.01981274,44.07523598,42.42030493,45.40819017,541.0022476,115.5481211,4.879916216,4.844167843,5.314175382,0,0.954637936,-0.297769055,0.001849981,-0.081872196,0.996641119,0,3.64,2.36E-10,4.847146545
-13.18754515,256.3565844,32.50999377,25.90099133,542.8760795,49.80724428,5.211519069,6.431079313,5.645225762,0,0.954958339,-0.296739904,0.088861038,0.069845153,0.993592155,0,3.64,1.09E-11,8.188489582
-16.78613661,267.8935383,40.04065012,37.34079507,542.2735882,49.34543747,4.935559664,6.110873067,5.366171408,0,0.939865707,-0.341544217,0.069673126,0.054690422,0.996069583,0,3.64,1.87E-11,7.596462973
-18.81249876,90.5794023,42.4110112,27.47353772,541.235658,95.66119887,6.031461147,7.231713624,6.461005618,0,0.958140374,-0.286298835,-0.072203645,-0.03875874,0.99663654,22.68,3.64,2.61E-11,7.234692326
-26.34718034,34.4712213,21.18073459,41.21032242,583.6389628,132.0252236,5.769061786,4.646787052,6.194675022,0,0.959940307,-0.280204579,0.019285819,-0.174991263,0.984381082,0,3.64,2.83E-10,4.649765754
-12.13236139,97.26617145,51.24589308,150.8906681,540.1867506,101.4820529,6.190403989,7.245586144,6.614177749,0,0.984691337,-0.174307116,0.048902136,-0.036752764,0.998127154,0,3.64,2.58E-11,7.248564846
-19.80066805,70.69299905,33.29615405,140.6125366,539.5781401,94.82136139,6.51042773,7.797759796,6.930066702,0,0.953527498,-0.301306009,0.101564113,-0.041171061,0.993976697,0,3.64,1.55E-11,7.800738498
-20.11146327,99.08021174,46.71886372,58.5713489,542.6881114,103.836131,5.611032045,6.485157013,6.027141409,0,0.956429084,-0.291964737,-0.045560525,-0.055026385,0.997444903,22.68,3.64,5.20E-11,6.488135715
-12.16002525,255.741978,40.70591741,249.6821793,541.7891391,126.8370408,6.476623834,6.195593351,6.890676359,0,0.992077108,-0.125630458,-0.009012195,-0.08616743,0.996239908,22.68,3.64,6.79E-11,6.198572053
-20.68070074,270.3447853,83.27161293,88.95380795,540.3875352,62.59299686,4.60717272,5.704284704,5.019639261,0,0.932271775,-0.361758673,0.000224358,0.009207184,0.999957588,0,3.64,7.68E-11,6.065055522
-29.89055179,86.93720518,20.08124168,122.5305933,539.817219,119.4084641,6.229486072,7.57734188,6.640145227,0,0.929313942,-0.369290669,0.093645869,-0.144824699,0.985015867,0,3.64,1.90E-11,7.580320582
-13.5984916,97.17336438,37.87305495,31.39850981,543.1215236,99.81555254,6.727649873,7.96457472,7.13614533,0,0.980577289,-0.196133067,-0.085942517,-0.040661702,0.995469994,22.68,3.64,1.33E-11,7.967553422
-16.55053844,69.27494717,20.02541301,109.6990038,539.9189539,126.0194918,7.852007166,8.917135539,8.257950179,0,0.988001131,-0.15444664,0.108738635,-0.134350872,0.984949619,0,3.64,5.54E-12,8.920114241
-22.49041297,40.41240917,26.90630233,108.8265781,540.2381177,97.47020321,6.854496401,8.122836922,7.258403694,0,0.942969565,-0.332878957,0.123602619,-0.055916224,0.990755151,0,3.64,1.15E-11,8.125815624
-16.10302704,47.9511143,23.59349618,141.3912215,539.5681715,80.56980965,7.264641911,8.669644701,7.668119598,0,0.95914784,-0.282905321,0.151970944,0.00234913,0.98838217,0,3.64,6.14E-12,8.807088796
-16.73322776,92.32456852,44.29932629,224.3977818,542.1548638,48.67329332,4.805161261,5.947303121,5.207065765,0,0.941643685,-0.336611305,0.058297358,0.050645651,0.997013759,0,3.64,2.26E-11,7.394099264
-16.726068,47.16831061,29.03206431,52.28048552,542.4178489,133.976073,6.208742683,5.211047814,6.609906499,0,0.986356263,-0.164624792,0.01096122,-0.126220194,0.991941689,0,3.64,1.68E-10,5.214026516
-25.51763232,34.80940432,26.68220847,30.71000056,542.9124682,127.6507154,5.203582612,3.979512132,5.601709335,0,0.952939961,-0.303159084,-0.009292356,-0.136943653,0.990535253,22.68,3.64,5.23E-10,3.982490834
-25.9895322,326.0324764,32.95801394,315.1973268,540.7641085,120.1573515,4.843068555,4.631297918,5.24045588,0,0.941329298,-0.337489485,-0.019927672,-0.109211018,0.993818817,22.68,3.64,2.87E-10,4.63427662
-12.91074785,79.25750265,36.73346662,93.03655075,540.4765995,128.6859464,6.569346093,6.533415019,6.966304688,0,0.991594077,-0.12938774,0.022991678,-0.095473166,0.995166447,0,3.64,4.97E-11,6.536393721
-20.76728127,92.77535227,42.33194083,31.63212728,543.1437484,95.44107537,5.949665458,7.093714861,6.346254591,0,0.948700314,-0.316176713,-0.071139645,-0.041606305,0.996598247,22.68,3.64,2.97E-11,7.096693563
-13.65925137,92.9428694,20.76612694,337.5835826,542.2753445,61.77925157,6.287546663,7.422682039,6.683482257,0,0.952986673,-0.303012212,-0.155538712,0.065600716,0.985649154,22.68,3.64,2.20E-11,7.423345081
-11.47068339,306.3245429,28.47330861,55.95855811,542.4441843,67.40115701,6.106779174,7.221050329,6.501993248,0,0.9708437,-0.239713391,0.122739347,0.040007483,0.991632217,0,3.64,6.79E-12,8.698335086
-11.40409971,97.71414889,53.69098218,327.2067517,540.9315061,57.56350661,4.76880338,5.89915483,5.16373969,0,0.97241648,-0.233251342,-0.043139044,0.036151289,0.998414797,22.68,3.64,8.94E-11,5.899920839
-12.29120694,253.1233496,41.39720133,46.54963551,542.6867708,37.2225116,4.616038949,5.84513658,5.00549106,0,0.958149179,-0.286269367,0.038712588,0.075516727,0.996392774,0,3.64,1.72E-11,7.687800418
-13.10181007,51.63636014,31.61945342,74.94474304,542.2306864,130.004761,7.011979663,7.465443295,7.399569997,0,0.992633173,-0.121158509,0.045134225,-0.107134313,0.993219583,0,3.64,2.11E-11,7.468421997
-12.424001,65.67884754,40.64582225,86.9860506,542.4402332,123.3801779,6.593592431,6.877589993,6.97990356,0,0.990808779,-0.135269963,0.031121962,-0.081131847,0.996217369,0,3.64,3.62E-11,6.880568695
-13.95986696,102.0689106,34.93546627,42.81125453,543.2616603,105.5772562,6.957204185,8.101773433,7.341396208,0,0.982156039,-0.188067848,-0.088767319,-0.055189326,0.994522248,22.68,3.64,1.17E-11,8.104752135
-15.0068895,304.1825136,52.2615336,336.9549547,542.2983615,106.9965411,5.886382116,6.508383896,6.267393261,0,0.977630808,-0.210328322,0.031707952,-0.050097503,0.998240876,0,3.64,5.09E-11,6.511362598
-22.82936461,97.80934699,26.36059008,33.63594529,543.2897846,100.8067379,6.922124409,8.134345844,7.30274716,0,0.944512027,-0.328476834,-0.121960872,-0.066376218,0.990312952,22.68,3.64,1.14E-11,8.137324546
-16.46742926,267.2637389,55.31506937,81.54046219,541.6517652,39.09546291,4.312627494,5.454636559,4.692071873,0,0.942635273,-0.333824418,0.005396463,0.052917167,0.998584324,0,3.64,3.38E-11,6.956513864
-11.53953164,262.1540884,36.03650799,336.9616763,541.4742331,95.1604127,6.998991435,8.305216622,7.37637906,0,0.984886464,-0.173201192,0.096572731,-0.028146696,0.994927872,0,3.64,9.73E-12,8.308195324
-16.77643208,255.7573827,69.42010118,48.90522278,542.3800527,55.21619541,4.733148295,5.564838347,5.109765656,0,0.949583551,-0.313514082,0.013328846,0.026055415,0.999571637,0,3.64,4.90E-11,6.553552668
-13.3232338,94.44748613,29.60272131,237.5858169,541.6335536,37.74297866,5.134368486,6.350652331,5.510929218,0,0.945603094,-0.325322592,0.0766434,0.097674348,0.992262824,0,3.64,1.05E-11,8.221501851
-15.14670215,303.2652984,31.16506069,78.6995503,542.1787691,43.64194754,5.196803065,6.364410457,5.569068462,0,0.940204535,-0.340610382,0.085006545,0.081832805,0.993014239,0,3.64,1.17E-11,8.111525043
-12.60416459,104.4353225,28.83848638,324.7691805,541.8751884,40.8073506,5.231201027,6.437577945,5.60213821,0,0.950338022,-0.311219606,-0.084684543,0.095196596,0.991849856,22.68,3.64,5.44E-11,6.438098907
-13.24226132,65.45380824,41.3300321,238.90311,541.5651282,28.66310508,4.513411535,5.742766031,4.88295792,0,0.950627288,-0.310334914,0.009916493,0.084308332,0.996390369,0,3.64,1.92E-11,7.572582472
-15.3080077,103.9559796,33.3121091,43.8906388,543.083254,104.9058473,6.956639656,8.097780235,7.322539088,0,0.977832431,-0.20938896,-0.094149907,-0.057159965,0.993915758,22.68,3.64,1.18E-11,8.100758937
-13.24584978,256.0903469,20.92265811,327.0831091,541.8551681,102.3742012,8.107692219,9.396498085,8.46927343,0,0.9849741,-0.172702119,0.156740248,-0.059773199,0.985829427,0,3.64,3.56E-12,9.399476787
